STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
41,39,4900,1400000US41039004900,41039004900,49,Lane,OR,Oregon,"Census Tract 49, Lane County, Oregon",4741,419,2422,1.0852,0.4051,0.8852,0.4236,0.5508,0.2023,0.5618,0.6475,1.9624,0.5376,0,0.6069,0,0.6325,0,0,1.2394,0.6685,0.3853,0.7827,0.4509,1.6189,0.5496,0.5729,0.4832,0,1.0561,0.5094,0.8093,0.8093,0.8093,6.6861,0.6668,0.3065,0.3065,0.3065,0.6083,0.0377,0.6389,0.6218,0.7797,0.3107,0.0855,3.0826,0.4102,0.4578,0.1062,0.14,0,0.704,0.0169,0,0.8938,0.8938,0.5549,4.9869,0.2184,0,1,0,0,0,1,0.2,1,7.53,0.45,34.56,0,36.04,0,0.25,0,0,100,83.93,9.94,51.95,47.92,0,96.99,15.7,35.5884,1.4,6,40,37.2093,4.6,4.9,15,14.1,7.4,0,0,4.5,21.3,11,5.4,15.3,7.3,0.0472,0.7919,0.2406,0.1023,0.6465
41,39,5000,1400000US41039005000,41039005000,50,Lane,OR,Oregon,"Census Tract 50, Lane County, Oregon",5358,341,2808,0.6146,0.1421,0.4146,0.1032,0.5508,0.2023,0.4295,0.6201,1.8027,0.4714,0,0,0,0,0,0,0,0,0.3853,0.6384,0.3691,1.3928,0.342,0,0,0,0,0,0.8856,0.8856,0.8856,4.0811,0.1212,0.2688,0.2688,0.2688,0.4882,0.0877,0.6286,0.5589,0.7363,0.4474,0.0229,2.97,0.3865,0.6344,0.3011,0.4024,0,1.3379,0.09,0.5665,0.3832,0.9497,0.6125,5.5264,0.2934,0,1,0,0,0,1,0.2,1,7.53,0.35,33.88,0,0,0,0,0,0,100,72.85,11.46,0,0,0,99.9,13.5,29.3393,2.5,5.9,35.4,35.0397,6.3,2.3,17.9,19.2,11.2,0,1.4,0.1,24.7,10.6,6.9,13.1,8.3,0.1213,0.718,0.5402,0.1954,0.397
41,39,5100,1400000US41039005100,41039005100,51,Lane,OR,Oregon,"Census Tract 51, Lane County, Oregon",3319,279,1968,1.1232,0.4263,0.7232,0.2965,0.5508,0.2059,0.5115,0.6292,1.8974,0.5113,0,0,0,0,0,0,0,0,0.3853,0.8073,0.0949,1.2875,0.2505,0,0,0,0,0,0.9093,0.9093,0.9093,4.0942,0.1231,0.3504,0.3504,0.3504,0.7663,0.3105,0.7175,0.7564,0.8702,0.44,0.2466,4.1075,0.6361,0.3278,0.2353,0.7047,0.562,1.8298,0.3472,0.433,0.7238,1.1568,0.7168,7.4445,0.6001,0,1,0,1,0,2,0.4,1,7.56,0.41,34.11,0,0,0,0,0,0,100,85.69,15.17,0,0,0,100,18.5,45.7643,6.3,6.9,51.9,42.99,6.2,9.6,12.8,18,15.8,1.8,0.3,1.3,26.1,11.5,6.8,15.6,9.3,0.176,0.8594,0.516,0.319,0.6768
41,39,5200,1400000US41039005200,41039005200,52,Lane,OR,Oregon,"Census Tract 52, Lane County, Oregon",2378,125,935,0.4684,0.083,0.2684,0.0459,0.5508,0.2108,0.4987,0.633,1.8933,0.5096,0,0,0,0,0,0,0,0,0.3853,0.6013,0.3998,1.3864,0.3353,0,0,0,0,0,0.9093,0.9093,0.9093,4.189,0.1371,0.1512,0.1512,0.1512,0.2868,0.0678,0.5111,0.4687,0.447,0.0848,0.2359,2.1021,0.212,0.9323,0.1495,0.424,0,1.5058,0.147,0.5113,0,0.5113,0.2708,4.2704,0.1313,0,0,1,0,0,1,0.2,1,7.6,0.4,34.21,0,0,0,0,0,0,100,69.96,10.92,0,0,0,100,7.5,19.627,2.1,4.9,29.6,24.6948,1.9,9.3,27,15.8,11.5,0,0.8,0,28.4,9.9,9,10.9,8.9,0.2913,0.5445,0.9267,0.2668,0.1577
41,39,5300,1400000US41039005300,41039005300,53,Lane,OR,Oregon,"Census Tract 53, Lane County, Oregon",2491,219,1188,0.5795,0.1263,0.3795,0.088,0.4572,0.2133,0.4853,0.6365,1.7923,0.4669,0,0,0,0,0,0,0,0,0.3853,0.7659,0.6186,1.7698,0.6653,0,0,0,0,0,0.9093,0.9093,0.9093,4.4714,0.1828,0.2861,0.2861,0.2861,0.4315,0.0828,0.702,0.2922,0.3153,0.1305,0.0572,2.0115,0.1964,0.8412,0.2303,0.4816,0.3491,1.9022,0.4068,0,0.6153,0.6153,0.3388,4.8151,0.1967,0,0,1,0,0,1,0.2,0.67,7.62,0.39,34.29,0,0,0,0,0,0,100,82.7,7.67,0,0,0,100,14.5,26.6074,2.4,6.7,20.4,21.1799,2.5,3.9,22.4,17.9,12.3,0.6,0,0.6,26.9,10.3,8,12.4,9.4,0.2135,0.6494,0.7983,0.3319,0.3156
41,39,5400,1400000US41039005400,41039005400,54,Lane,OR,Oregon,"Census Tract 54, Lane County, Oregon",5299,309,3407,0.4872,0.0894,0.2872,0.0515,0.4572,0.2095,0.3242,0.598,1.5889,0.3762,0,0,0,0,0,0,0,0,0.4228,0.7169,0.4137,1.5534,0.4934,0,0,0,0,0,0.9093,0.9093,0.9093,4.0516,0.1171,0.251,0.251,0.251,0.0894,0.0065,0.5111,0.4264,0.2525,0.1149,0.1958,1.5966,0.1283,0.8619,0.2674,0.1751,0.3749,1.6793,0.2387,0.4558,0.6153,1.0711,0.6897,4.598,0.1701,0,0,1,0,0,1,0.2,0.67,7.59,0.28,33.36,0,0,0,0,0,0,97.51,78.94,10.67,0,0,0,100,12.5,9.5494,0.2,4.9,27.2,19.5133,2.3,8.2,23.1,18.6,8,0.7,0.5,0.6,26.7,9.9,8.3,11.2,8.5,0.2035,0.5445,0.8508,0.219,0.1865
41,41,950100,1400000US41041950100,41041950100,9501,Lincoln,OR,Oregon,"Census Tract 9501, Lincoln County, Oregon",3124,387,1584,1.4559,0.6019,0.6559,0.2483,0,0.0239,0.008,0.0308,0.0627,0.0102,0,0,0,0,0,0,0,0,0.5418,0.3786,0.9489,1.8693,0.7335,0,0.3089,0,0.3089,0.1033,0.708,0.708,0.708,2.9489,0.0199,0.3098,0.3098,0.3098,0.738,0.322,0.702,0.4281,0.7386,0.6942,0.6346,4.2575,0.6666,0.8176,0.3926,0.9208,0,2.131,0.6103,0.9734,0,0.9734,0.6393,7.6717,0.636,1,1,1,0,1,4,0.8,0,5.66,0.04,17.02,0,0,0,0,0,0,67.6,51.02,3.75,0,17.49,0,84.25,15.9,43.694,6.5,6.7,27.3,35.1493,10.6,20.6,21.7,20.6,22.1,0,36.9,0,35.7,11.6,8.6,15.4,12.5,0.7094,0.8701,0.8908,0.6944,0.6567
41,41,950303,1400000US41041950303,41041950303,9503.03,Lincoln,OR,Oregon,"Census Tract 9503.03, Lincoln County, Oregon",1534,159,2231,1.2264,0.4838,0.4264,0.109,0,0.0233,0.024,0.0105,0.0578,0.0093,0,0,0,0,0,0,0,0,0.3853,0.3093,0.3904,1.085,0.1202,0,0.5682,0,0.5682,0.1991,0.8296,0.8296,0.8296,2.5406,0.0072,0.274,0.274,0.274,0.4797,0.6033,0.2275,0.3515,0.6579,0.4687,0.3413,3.1299,0.4207,0.986,0.0554,0.9265,0.5373,2.5052,0.8667,0.428,0,0.428,0.1895,6.3371,0.4192,1,1,1,0,1,4,0.8,0,5.64,0.07,14.92,0,0,0,0,0,0,100,44.66,11.08,0,66.61,0,98.53,13.8,28.8903,12.3,2.9,23.3,31.6712,6.6,12.1,40.6,10.2,22.4,1.6,0.1,0,39.2,10.7,10.3,12.5,13.2,0.8387,0.7373,0.9765,0.7523,0.3268
41,41,950304,1400000US41041950304,41041950304,9503.04,Lincoln,OR,Oregon,"Census Tract 9503.04, Lincoln County, Oregon",3384,343,3806,1.8194,0.7569,0.8194,0.3704,0,0.0239,0.0383,0.0111,0.0733,0.0123,0,0,0,0,0,0,0,0,0.3853,0.5004,0.2821,1.1678,0.1646,0,0.7052,0,0.7052,0.2799,0.8893,0.8893,0.8892,2.8356,0.0151,0.3663,0.3663,0.3663,0.8106,0.4284,0.3881,0.7594,0.9083,0.8214,0.4188,4.535,0.7204,0.95,0.3137,0.8982,0.2137,2.3756,0.7945,0.736,0.8135,1.5495,0.9022,8.8264,0.8043,1,1,1,1,1,5,1,0,5.66,0.09,15,0,0,0,0,0,0,100,61.55,12.78,0,94.85,0,99.92,19.5,49.3188,8.4,4,52.2,46.2589,14.2,14.2,28.9,19.4,21,0.2,6.8,2.4,36.9,11.6,9.1,15.5,13.5,0.7613,0.8701,0.9332,0.774,0.6678
41,41,950400,1400000US41041950400,41041950400,9504,Lincoln,OR,Oregon,"Census Tract 9504, Lincoln County, Oregon",4087,315,6271,1.8703,0.775,0.8703,0.4116,0,0.0248,0.0309,0.0237,0.0794,0.0134,0,0,0,0,0,0,0,0,0.5087,0.4342,0.1234,1.0663,0.1121,0,0.674,0,0.674,0.2602,0.8178,0.8178,0.8178,2.6375,0.0094,0.384,0.384,0.384,0.8819,0.6215,0.5844,0.7712,0.8621,0.6073,0.6224,4.9508,0.7963,0.8892,0.2894,0.9675,0.6298,2.7759,0.9586,0.7795,0.3832,1.1627,0.7184,9.2734,0.8609,1,1,1,1,1,5,1,0,5.68,0.08,16.44,0,0,0,0,0,0,77.66,55.87,14.75,0,89.7,0,97.73,20.7,56.5153,12.8,5.5,53.5,42.3719,8.8,20.2,24.2,19,25.7,2.5,9.4,0.1,34.9,12,8,16.8,12.8,0.6708,0.9042,0.7983,0.7203,0.7826
41,41,950601,1400000US41041950601,41041950601,9506.01,Lincoln,OR,Oregon,"Census Tract 9506.01, Lincoln County, Oregon",2408,309,1452,1.3351,0.5425,0.5351,0.1689,0,0.027,0.0042,0.0213,0.0525,0.0082,0,0,0,0,0,0,0,0,0.5364,0.3946,0.4795,1.4105,0.3588,0,0.2905,0.9037,1.1942,0.572,0.5797,0.5797,0.5797,3.2369,0.0356,0.1468,0.1468,0.1468,0.431,0.1488,0.7327,0.2245,0.7846,0.5163,0.5747,3.4126,0.4842,0.9879,0.0685,0.9345,0,1.9909,0.484,0.727,0.5527,1.2797,0.7648,6.83,0.4995,1,1,1,0,1,4,0.8,0,5.73,0.03,16.2,0,0,0,0,0,0,69.2,52.42,9.44,0,14.97,6.13,61.07,7.3,26.577,3.6,7.1,17.2,37.4696,7.3,18.7,42.4,11.6,22.9,0,6.3,0.4,38.4,10.6,10.8,12,12.7,0.8154,0.718,0.9835,0.7119,0.27
41,41,950602,1400000US41041950602,41041950602,9506.02,Lincoln,OR,Oregon,"Census Tract 9506.02, Lincoln County, Oregon",2561,323,1539,1.4499,0.599,0.6499,0.2438,0,0.0288,0.0125,0.012,0.0533,0.0083,0,0,0,0,0,0,0,0,0.6556,0.1591,0.2262,1.0409,0.1013,0,0.3936,0.8423,1.2359,0.5923,0.4195,0.4195,0.4195,2.7496,0.0123,0.1684,0.1684,0.1684,0.4949,0.2798,0.6489,0.5108,0.717,0.7074,0.5279,3.8867,0.5887,0.9845,0.0411,0.8832,0.3205,2.2293,0.6912,0.8445,0.5527,1.3972,0.8229,7.6816,0.6376,1,1,1,0,1,4,0.8,0,5.78,0.05,15.14,0,0,0,0,0,0,32.29,27.08,13.5,0,30.58,0.01,35.6,8.3,29.6759,5.8,6.1,32.3,34.1483,10.9,17.3,39.4,8.1,20.4,0.5,14.5,0.4,37.9,10.8,10.4,12.8,12.9,0.7995,0.7575,0.9784,0.7292,0.362
41,41,950800,1400000US41041950800,41041950800,9508,Lincoln,OR,Oregon,"Census Tract 9508, Lincoln County, Oregon",3322,262,2036,1.3153,0.5324,0.5153,0.1569,0,0.0325,0.0125,0.0239,0.0689,0.0114,0,0,0,0,0,0,0,0,0.6724,0.2886,0.5895,1.5505,0.4905,0,0.4101,0,0.4101,0.1323,0.6503,0.6503,0.6503,2.6798,0.0105,0.3353,0.3353,0.3353,0.6031,0.1851,0.8338,0.5698,0.6588,0.0996,0.4117,3.3619,0.4727,0.9741,0.1525,0.9464,0.2502,2.3232,0.7601,0.8388,0,0.8388,0.5058,6.8592,0.5048,1,1,1,0,1,4,0.8,0,5.89,0.05,16.45,0,0,0,0,0,0,27.78,42.65,8,0,33.54,0,73.43,17.5,35.2923,4.2,8.9,36.2,31.7104,2.1,14,34.1,15.9,23.7,0.3,14,0,37.5,10.7,10.2,12.9,12.3,0.7849,0.7373,0.9747,0.6756,0.3736
41,41,950900,1400000US41041950900,41041950900,9509,Lincoln,OR,Oregon,"Census Tract 9509, Lincoln County, Oregon",3918,333,6137,1.409,0.5795,0.809,0.3622,0,0.0347,0.0383,0.0283,0.1013,0.0169,0,0,0,0.7298,0,0,0.7298,0.4494,0.628,0.6379,0.1573,1.4232,0.3706,0,0.6051,0,0.6051,0.2193,0.6614,0.6614,0.6614,3.5208,0.0569,0.542,0.542,0.542,0.6623,0.7221,0.1223,0.7023,0.7293,0.751,0.2661,3.9554,0.6034,0.6102,0.7673,0.5243,0.819,2.7208,0.9457,0.6771,0.5527,1.2298,0.7435,8.448,0.7521,0,1,1,1,0,3,0.6,0,5.95,0.09,16.83,0,0,0,5.03,0,0,40.27,72.8,14.33,0,74.89,0,75.69,33.7,38.7953,16.1,2.1,46.8,34.7063,12,10.1,17.5,26.2,12.9,7,4,0.4,33.2,11.5,7.7,15.7,11.7,0.5771,0.8594,0.7342,0.6162,0.6859
41,41,951000,1400000US41041951000,41041951000,9510,Lincoln,OR,Oregon,"Census Tract 9510, Lincoln County, Oregon",2006,222,3440,1.3734,0.5615,0.9734,0.4965,0,0.0339,0.0655,0.0283,0.1277,0.0208,0,0,0,0.9684,0,0,0.9684,0.5958,0.3853,0.5971,0.0041,0.9865,0.0801,0,0.7666,0,0.7666,0.3209,0.8498,0.8498,0.8498,3.699,0.0749,0.5871,0.5871,0.5871,0.8381,0.6431,0.8539,0.8568,0.9214,0.3784,0.5938,5.0855,0.8186,0.6796,0.1266,0.9089,0.6526,2.3677,0.79,0.6013,0.9525,1.5538,0.9043,9.5941,0.8985,0,1,0,1,0,2,0.4,0,5.93,0.12,16.83,0,0,0,94.66,0,0,100,69.58,18.25,0,100,0,99.51,38.1,51.9189,13.4,9.4,64,47.6348,5.4,19.3,18.7,15,21.5,2.8,1.9,11.2,29.5,11.7,6.1,17.2,11.1,0.355,0.8798,0.3665,0.5479,0.8115
41,41,951100,1400000US41041951100,41041951100,9511,Lincoln,OR,Oregon,"Census Tract 9511, Lincoln County, Oregon",1900,230,4501,1.1368,0.4338,0.7368,0.306,0,0.0351,0.0549,0.0289,0.1189,0.0192,0,0,0,0.856,0,0,0.856,0.5165,0.6781,0.4807,0.0695,1.2283,0.2051,0,0.6657,0,0.6657,0.2554,0.9093,0.9093,0.9093,3.7782,0.0834,0.3707,0.3707,0.3707,0.66,0.3856,0.4444,0.5064,0.6904,0.1722,0.3228,3.1818,0.4327,0.9438,0.1464,0.9208,0.5727,2.5837,0.9007,0.827,0.8135,1.6405,0.9422,7.7767,0.6534,0,1,1,0,0,2,0.4,0,5.96,0.11,16.87,0,0,0,31.36,0,0,26.38,59.88,15.58,0,88.09,0,100,19.8,38.6523,7.6,4.4,32,32.967,3,11.6,28.1,15.7,22.1,1.9,12.9,2.4,34.2,10.7,9.1,13.5,12.2,0.6335,0.7373,0.9332,0.6662,0.4444
41,41,951200,1400000US41041951200,41041951200,9512,Lincoln,OR,Oregon,"Census Tract 9512, Lincoln County, Oregon",2168,214,1833,1.2244,0.4828,0.6244,0.2268,0,0.0355,0.0125,0.0415,0.0895,0.0151,0,0,0,0.7098,0,0,0.7098,0.4383,0.5764,0.3131,0.482,1.3715,0.3211,0,0.4539,0.9404,1.3943,0.6765,0.7012,0.7012,0.7012,4.2663,0.1488,0.2563,0.2563,0.2563,0.4732,0.3801,0.4989,0.4213,0.5585,0.2763,0.2928,2.9011,0.3709,0.9866,0.0479,0.9406,0,1.9751,0.4694,0.8399,0.7121,1.552,0.9033,6.6845,0.4756,1,1,1,0,0,3,0.6,0,5.97,0.05,17.76,0,0,0,3.6,0,0,56.55,44.99,9.42,0,41.94,22.01,83.21,12.8,28.5848,7.5,4.8,26.9,28.0576,4.2,10.8,41.1,9.2,23.3,0,14.1,1.2,36.6,10.9,9.8,12.8,12.1,0.7496,0.7741,0.9651,0.6563,0.362
41,41,951300,1400000US41041951300,41041951300,9513,Lincoln,OR,Oregon,"Census Tract 9513, Lincoln County, Oregon",2538,260,2370,0.8863,0.2863,0.4863,0.1411,0,0.0368,0.0125,0.0867,0.136,0.022,0,0.3942,0,0,0,0,0.3942,0.2718,0.6571,0.5156,0.5096,1.6823,0.6011,0.3537,0.3624,0,0.7161,0.2872,0.7589,0.7589,0.7588,3.6875,0.0739,0.0295,0.0295,0.0295,0.4593,0.3856,0.5111,0.327,0.3697,0.7474,0.4757,3.2758,0.4536,0.7859,0.1495,0.8608,0,1.7962,0.3209,0.7504,0.4452,1.1956,0.7307,6.2971,0.4124,0,1,1,0,0,2,0.4,0,6,0.05,20.29,0,4.06,0,0,0,0,31.86,62.83,9,11.6,25.43,0,91.16,2.2,27.8754,7.6,4.9,22.1,22.627,11.9,15.8,20.9,15.8,19.6,0,7.6,0.2,33.3,11.4,8.1,15,11.2,0.5825,0.848,0.8173,0.5598,0.6166
41,41,951400,1400000US41041951400,41041951400,9514,Lincoln,OR,Oregon,"Census Tract 9514, Lincoln County, Oregon",3406,334,2298,1.1543,0.4441,0.7543,0.3202,0,0.0392,0.008,0.125,0.1722,0.0264,0,0.3828,0,0,0,0,0.3828,0.2663,0.5391,0.7051,0.3724,1.6166,0.5475,0.504,0.2809,0,0.7849,0.3661,0.7308,0.7308,0.7308,3.6873,0.0738,0.2397,0.2397,0.2397,0.6307,0.4833,0.8708,0.5394,0.5803,0.7195,0.3971,4.2211,0.6593,0.7125,0.7673,0.7152,0,2.195,0.6634,0.7436,0.5527,1.2963,0.7721,7.9521,0.6805,0,1,0,1,0,2,0.4,0,6.06,0.04,21.68,0,3.4,0,0,0,0,68.29,78.03,11.42,36.07,13.69,0,87.03,11.9,36.8886,9.5,9.9,34.1,28.7941,11.2,13.6,19.3,26.2,16,0,7.2,0.4,32,11.8,7.1,16.6,10.7,0.5055,0.8887,0.5871,0.4978,0.767
41,41,951500,1400000US41041951500,41041951500,9515,Lincoln,OR,Oregon,"Census Tract 9515, Lincoln County, Oregon",3231,355,1215,1.1894,0.4632,0.3894,0.0919,0,0.0347,0.008,0.0204,0.0631,0.0102,0,0,0,0,0,0,0,0,0.4485,0.2791,0.9003,1.6279,0.5571,0,0.2406,0,0.2406,0.0824,0.7472,0.7472,0.7472,2.6788,0.0105,0.319,0.319,0.319,0.6434,0.2798,0.0556,0.284,0.348,0.6488,0.6224,2.882,0.3668,0.9722,0.0696,0.9735,0,2.0153,0.5068,0.8664,0,0.8664,0.5297,6.0827,0.3789,1,1,1,0,1,4,0.8,0,5.95,0.04,16.11,0,0,0,0,0,0,93.22,41.7,4.5,0,8.38,0,89.45,16.5,37.6434,5.8,1.4,20,22.0535,9.6,20.2,33.5,11.7,26.5,0,16.6,0,40.2,11,10.7,13,14.1,0.8649,0.7919,0.9824,0.813,0.3852
41,41,951600,1400000US41041951600,41041951600,9516,Lincoln,OR,Oregon,"Census Tract 9516, Lincoln County, Oregon",3343,320,2706,1.7439,0.7284,0.7439,0.3117,0,0.0336,0.0178,0.019,0.0704,0.0117,0,0,0,0,0,0,0,0,0.4331,0.4527,0.4795,1.3653,0.3161,0,0.3305,0,0.3305,0.1095,0.7676,0.7676,0.7676,2.5338,0.0071,0.2528,0.2528,0.2528,0.7297,0.4784,0.7663,0.4706,0.7887,0.7681,0.6592,4.661,0.7441,0.9476,0.1464,0.9815,0,2.0755,0.5623,0.9043,0.4452,1.3495,0.798,8.3388,0.7368,1,1,1,1,1,5,1,0,5.92,0.06,15.94,0,0,0,0,0,0,96,57.46,9.44,0,20.63,0,92.43,12.6,43.1349,9.4,7.6,29.7,37.7019,12.5,21.4,28.6,15.7,28,0,21.1,0.2,39.5,12.1,9.8,15.7,15.2,0.847,0.9111,0.9651,0.8679,0.6859
41,41,951700,1400000US41041951700,41041951700,9517,Lincoln,OR,Oregon,"Census Tract 9517, Lincoln County, Oregon",1843,244,1508,1.593,0.6646,0.793,0.3492,0,0.0336,0.008,0.0209,0.0625,0.0101,0,0,0,0,0,0,0,0,0.3853,0.4012,0.8725,1.659,0.5819,0,0.2237,0,0.2237,0.0793,0.6019,0.6019,0.6019,2.5471,0.0074,0.1787,0.1787,0.1787,0.5323,0.3407,0.908,0.4587,0.7252,0.703,0.5149,4.1828,0.6516,0.9729,0.0215,0.9743,0.5837,2.5524,0.8873,0.8309,0.9371,1.768,0.9786,8.6819,0.7856,1,1,1,0,1,4,0.8,0,5.92,0.04,16.17,0,0,0,0,0,0,100,52.99,4.83,0,6.09,0,64.46,8.8,31.5945,6.8,11.3,29,34.5183,10.8,16.9,33.7,3.3,26.6,2,13.3,8,38,11,9.8,13.5,12.9,0.8028,0.7919,0.9651,0.7292,0.4444
41,41,951800,1400000US41041951800,41041951800,9518,Lincoln,OR,Oregon,"Census Tract 9518, Lincoln County, Oregon",3774,341,2829,1.7503,0.7309,0.7503,0.3172,0,0.0398,0.008,0.0883,0.1361,0.022,0,0,0,0,0,0,0,0,0.6316,0.3209,0.8017,1.7542,0.654,0.3398,0.2451,0,0.5849,0.2079,0.4961,0.4961,0.4961,2.9713,0.0208,0.465,0.465,0.465,0.7121,0.444,0.8338,0.3813,0.3164,0.703,0.7047,4.0953,0.6338,0.7651,0.5971,0.9666,0,2.3288,0.7643,0.9538,0.4452,1.399,0.8237,8.2881,0.7295,1,1,1,1,1,5,1,0,6.07,0.04,20.35,0,0,0,0,0,0,39.26,45.72,5.67,9.64,8.99,0,47.18,26.8,41.92,8.7,8.9,24.8,21.2101,10.8,23,20.4,23.4,25.6,0,30.5,0.2,35.9,12.6,8.1,17.2,13.6,0.7185,0.9389,0.8173,0.7812,0.8115
41,41,990100,1400000US41041990100,41041990100,9901,Lincoln,,Oregon,"Census Tract 9901, Lincoln County, Oregon",0,12,1,,,,,,,,,,,,,,0.7127,0,0,,,,,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,3.78,0,0,,,1,,,,,0,0,,,,,,,,0,-666666666,0,,0,,,,,,,,,,
41,43,20100,1400000US41043020100,41043020100,201,Linn,OR,Oregon,"Census Tract 201, Linn County, Oregon",10593,594,11409,1.5316,0.6373,1.3316,0.7463,0.325,0.2992,0.3551,0.4571,1.4364,0.311,0.9413,0.5053,0,0.7599,0,0,2.2065,0.9179,0.6612,0.2327,0.7489,1.6428,0.5696,0.5464,0.454,0.9051,1.9055,0.9347,0.5593,0.5593,0.5593,7.7505,0.8522,0.3446,0.3446,0.3446,0.3824,0.5061,0.725,0.397,0.2964,0.5093,0.3043,3.1205,0.4184,0.4702,0.3327,0.5651,0.6861,2.0541,0.5427,0.8059,0.3832,1.1891,0.7283,6.7083,0.4794,0,1,0,0,0,1,0.2,0.33,8.15,0.3,30.08,4.75,15.32,0,8.15,0,0,30.75,36.56,6.21,45.63,41.96,6.43,57.85,18.1,24.2479,10,7,25.6,20.6786,7.2,11.1,15.2,19.7,13.5,3.3,11.2,0.1,28,11,6.8,15.1,9.5,0.2689,0.7919,0.516,0.344,0.6272
41,43,20200,1400000US41043020200,41043020200,202,Linn,OR,Oregon,"Census Tract 202, Linn County, Oregon",2031,198,6609,1.2779,0.5125,0.8779,0.418,0.325,0.2804,0.3242,0.3283,1.2579,0.2436,0,0.5067,0,0,0,0,0.5067,0.3267,0.6212,0.4029,0.3384,1.3625,0.3132,0.616,0.6238,0,1.2398,0.5944,0.9093,0.9093,0.9093,5.2762,0.35,0.4133,0.4133,0.4133,0.6752,0.298,0.8297,0.6878,0.7518,0.6636,0.4976,4.4037,0.6956,0.3858,0.1912,0.3728,0.4599,1.4097,0.1106,0.7768,0,0.7768,0.4589,7.0035,0.5279,0,1,0,1,0,2,0.4,0.33,8.03,0.28,27.29,0,15.52,0,0,0,0,42.28,53.14,12,63.2,79.21,0,100,22.8,39.5926,6.1,8.8,45.5,35.7639,9.9,16.4,13.8,17,10.8,1.1,9.2,0,26.6,11.2,6.3,16.1,9.4,0.1989,0.8225,0.4075,0.3319,0.7237
41,43,20300,1400000US41043020300,41043020300,203,Linn,OR,Oregon,"Census Tract 203, Linn County, Oregon",7587,622,8775,1.0142,0.363,1.0142,0.5298,0.325,0.2848,0.4295,0.3706,1.4099,0.3011,0,0.7591,0,0.946,0,0,1.7051,0.8259,0.3853,0.4993,0.1631,1.0477,0.1043,0.7891,0.7213,0,1.5104,0.75,0.8511,0.8511,0.8511,6.5242,0.6326,0.2322,0.2322,0.2322,0.4112,0.1788,0.6849,0.4835,0.6671,0.2409,0.185,2.8514,0.3602,0.6571,0.3926,0.7203,0,1.77,0.3009,0.496,0.7534,1.2494,0.752,6.103,0.3816,0,0,0,0,0,0,0,0.33,8.06,0.35,28.24,0,80.06,0,79.25,0,0,100,61.46,14.23,100,97.1,0,99.53,11.5,25.6297,4.1,6.5,30.5,32.0234,3.8,7.9,18.3,20.6,16.1,0,0.7,1.6,25.3,10.2,6.8,12.9,7.9,0.1419,0.6245,0.516,0.154,0.3736
